Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-01 00:00:00+05:30,627.3762839295724,627.9719643204744,621.0717069011848,624.7948608398438,501996,0.0,0.0
2015-01-02 00:00:00+05:30,625.9861897014151,634.9217578335528,624.6458787208744,631.2234497070312,1263630,0.0,0.0
2015-01-05 00:00:00+05:30,631.4965606486094,634.8473993139546,626.482725283809,628.6917724609375,610230,0.0,0.0
2015-01-06 00:00:00+05:30,623.0077477848874,626.606796527071,612.3595519524686,621.19580078125,2269086,0.0,0.0
2015-01-07 00:00:00+05:30,619.2845773640646,647.3074905133205,619.2845773640646,631.1986694335938,3571774,0.0,0.0
2015-01-08 00:00:00+05:30,645.3465594000695,671.65684220638,638.5952536675235,665.5260620117188,6909766,0.0,0.0
2015-01-09 00:00:00+05:30,672.3518151940583,680.3441716726903,665.4764046375449,675.6033325195312,6437410,0.0,0.0
2015-01-12 00:00:00+05:30,675.603478858151,688.535257574592,669.3238077921471,680.592529296875,1686842,0.0,0.0
2015-01-13 00:00:00+05:30,681.0889667783304,699.8784717086593,678.9543342612429,691.4889526367188,1921642,0.0,0.0
2015-01-14 00:00:00+05:30,692.0596874734892,693.7475290017909,683.6701703519681,690.6200561523438,1518580,0.0,0.0
2015-01-15 00:00:00+05:30,713.852716556906,716.8312397136108,691.0422176210923,695.1873168945312,3970818,0.0,0.0
2015-01-16 00:00:00+05:30,688.5351990038761,694.9886651805526,685.0602556779734,692.6802978515625,2680600,0.0,0.0
2015-01-19 00:00:00+05:30,691.6129805873044,694.4922435776579,686.0530955141695,689.7514038085938,1755076,0.0,0.0
2015-01-20 00:00:00+05:30,691.0173333377647,695.6836981394281,686.3758138002879,692.8540649414062,3783726,0.0,0.0
2015-01-21 00:00:00+05:30,693.0030903842645,704.4207630768419,687.5673095807787,689.106201171875,2684130,0.0,0.0
2015-01-22 00:00:00+05:30,688.3614286714115,694.2439988805053,680.1704912516559,688.8578491210938,4000016,0.0,0.0
2015-01-23 00:00:00+05:30,691.0670296020911,692.8789767136767,686.0531942097805,687.69140625,1554812,0.0,0.0
2015-01-27 00:00:00+05:30,686.7481260855806,691.5137507261485,676.273665742679,689.2053833007812,1686732,0.0,0.0
2015-01-28 00:00:00+05:30,686.599135055062,690.0244483933456,668.4550033645032,670.738525390625,7440398,0.0,0.0
2015-01-29 00:00:00+05:30,669.6713156500391,672.5753637205768,657.6331174257889,660.934326171875,4500854,0.0,0.0
2015-01-30 00:00:00+05:30,665.2035588547511,669.6217140145485,653.9596209081978,656.3672485351562,2798500,0.0,0.0
2015-02-02 00:00:00+05:30,655.275037999446,675.1318573327625,647.5308905790932,671.334228515625,3312738,0.0,0.0
2015-02-03 00:00:00+05:30,675.5786681781616,678.1104005995584,645.396277645722,648.47412109375,3061642,0.0,0.0
2015-02-04 00:00:00+05:30,649.78952681371,659.4200957081908,637.9002812201322,641.1270141601562,2356658,0.0,0.0
2015-02-05 00:00:00+05:30,639.3896567899252,649.9634385522105,633.7800804374996,639.3400268554688,1832800,0.0,0.0
2015-02-06 00:00:00+05:30,639.3399919239378,639.5385722491245,626.9046338123841,628.9151611328125,1216540,0.0,0.0
2015-02-09 00:00:00+05:30,621.0220555146378,636.9571417019669,613.6998530215595,628.5924682617188,1648472,0.0,0.0
2015-02-10 00:00:00+05:30,620.0292503539398,645.0240122577733,620.0292503539398,638.272705078125,2851982,0.0,0.0
2015-02-11 00:00:00+05:30,643.8572814046499,646.3145382316424,635.5918693348277,644.701171875,1123314,0.0,0.0
2015-02-12 00:00:00+05:30,646.3394350289082,648.325116856954,634.7231842152001,643.6587524414062,2051746,0.0,0.0
2015-02-13 00:00:00+05:30,645.3465668924804,656.6649770741815,636.8081596313359,650.0625610351562,2291792,0.0,0.0
2015-02-16 00:00:00+05:30,656.7643028972161,656.7643028972161,637.7017441175201,641.5986328125,1098220,0.0,0.0
2015-02-18 00:00:00+05:30,641.3256519806836,651.4029517075095,637.3294427418804,649.21875,1376174,0.0,0.0
2015-02-19 00:00:00+05:30,650.0625025212457,653.6863956176476,637.9002029322647,648.945556640625,1295830,0.0,0.0
2015-02-20 00:00:00+05:30,648.7719546591021,652.7929485342348,640.5561712576593,644.4779052734375,1196682,0.0,0.0
2015-02-23 00:00:00+05:30,661.1825179839949,662.6717795784037,648.8216346307602,653.7113647460938,3557422,0.0,0.0
2015-02-24 00:00:00+05:30,653.7114072105337,672.1534432722473,652.073255709197,670.3167114257812,6025330,0.0,0.0
2015-02-25 00:00:00+05:30,673.1461301289214,677.9862295159104,663.9623518048911,666.4692993164062,3850262,0.0,0.0
2015-02-26 00:00:00+05:30,665.8984921068756,669.8698562338309,652.7929783682814,661.9022827148438,3856720,0.0,0.0
2015-02-27 00:00:00+05:30,658.7996572160404,667.2636512859116,655.4488187200599,664.0865478515625,1252980,0.0,0.0
2015-03-02 00:00:00+05:30,696.9743682750309,707.37435330595,694.2689008425898,697.3218383789062,3612776,0.0,0.0
2015-03-03 00:00:00+05:30,699.4563844500077,703.6759580964414,696.8005472745389,699.3074340820312,3255940,0.0,0.0
2015-03-04 00:00:00+05:30,712.8599166883641,723.657063755197,695.1377271213994,700.0770874023438,8026142,0.0,0.0
2015-03-05 00:00:00+05:30,696.9743552509293,705.9099239079925,695.9815142890334,701.06982421875,2860518,0.0,0.0
2015-03-09 00:00:00+05:30,697.4458975803458,697.4458975803458,674.4864514191602,677.4153442382812,1453044,0.0,0.0
2015-03-10 00:00:00+05:30,679.0287560018403,680.9399627711622,654.778627153733,669.0755615234375,1457326,0.0,0.0
2015-03-11 00:00:00+05:30,666.6927767362504,687.4928092172094,665.0545647358126,683.0250244140625,1083842,0.0,0.0
2015-03-12 00:00:00+05:30,688.5353412266195,690.3472884547537,672.5754075349247,680.09619140625,821594,0.0,0.0
2015-03-13 00:00:00+05:30,690.024599727691,690.024599727691,662.9200484335701,665.8240966796875,766498,0.0,0.0
2015-03-16 00:00:00+05:30,663.7142239606686,667.0402171488627,647.3075018142056,652.7681274414062,1653222,0.0,0.0
2015-03-17 00:00:00+05:30,657.7571517948159,668.6039274236404,651.8497358213195,665.0297241210938,873056,0.0,0.0
2015-03-18 00:00:00+05:30,665.0544845311196,669.4230089399754,657.3351825222126,666.64306640625,1164130,0.0,0.0
2015-03-19 00:00:00+05:30,670.1676563106864,676.4970175091762,653.4630948318941,658.1046142578125,1522830,0.0,0.0
2015-03-20 00:00:00+05:30,655.7713451297889,667.1890142728511,648.8214595644467,665.0543823242188,1589774,0.0,0.0
2015-03-23 00:00:00+05:30,665.9480984819638,667.2884095881168,658.5017910073238,663.143310546875,935200,0.0,0.0
2015-03-24 00:00:00+05:30,658.3032933659691,676.1248036131537,658.3032933659691,665.5758666992188,648632,0.0,0.0
2015-03-25 00:00:00+05:30,664.2602315074988,666.4444937369664,654.307037252323,658.526611328125,737574,0.0,0.0
2015-03-26 00:00:00+05:30,652.6440181189467,664.6325855158005,645.3466608851435,648.02734375,3992738,0.0,0.0
2015-03-27 00:00:00+05:30,655.2750375682267,657.2607195002516,633.2835859317693,644.9246826171875,977138,0.0,0.0
2015-03-30 00:00:00+05:30,646.0416172951948,655.051661022286,640.7547271249015,651.2291870117188,1703312,0.0,0.0
2015-03-31 00:00:00+05:30,652.7680849113307,657.6081845837276,645.4707281060748,651.9241943359375,764502,0.0,0.0
2015-04-01 00:00:00+05:30,656.7147425765987,679.5004574160037,647.928062685215,675.6531982421875,965228,0.0,0.0
2015-04-06 00:00:00+05:30,680.0959884407029,696.9742830443407,671.3341557400573,693.7971801757812,2215802,0.0,0.0
2015-04-07 00:00:00+05:30,694.9390045125253,701.4917302550913,680.1456507687751,688.460693359375,3148298,0.0,0.0
2015-04-08 00:00:00+05:30,688.4607321617398,692.5065712027441,678.7557481142003,680.8903198242188,603424,0.0,0.0
2015-04-09 00:00:00+05:30,684.5637354489003,716.9800119904353,678.0606402919758,710.1790161132812,3218446,0.0,0.0
2015-04-10 00:00:00+05:30,713.852729774145,714.2498904416761,701.3925864575345,706.1085815429688,1766572,0.0,0.0
2015-04-13 00:00:00+05:30,705.8851309177782,721.6216976880947,700.0025599025618,717.62548828125,1626396,0.0,0.0
2015-04-15 00:00:00+05:30,718.2708166406808,732.3691706280371,710.1295085129225,716.7815551757812,5041804,0.0,0.0
2015-04-16 00:00:00+05:30,716.3347341067838,717.9977305521177,698.9600177563074,704.122802734375,1456492,0.0,0.0
2015-04-17 00:00:00+05:30,701.4421880373122,705.5872872199436,681.262681973073,688.3118896484375,1171412,0.0,0.0
2015-04-20 00:00:00+05:30,686.1027318043807,688.5103590075327,675.2311111962545,680.5428466796875,2429584,0.0,0.0
2015-04-21 00:00:00+05:30,680.542860256413,684.9610147266391,668.4053429456019,671.6569213867188,1987334,0.0,0.0
2015-04-22 00:00:00+05:30,672.6249463666162,685.5318796377726,647.3571908643409,676.2488403320312,1699618,0.0,0.0
2015-04-23 00:00:00+05:30,679.5996964968201,688.9324265755047,669.3982305022338,683.8441162109375,1011246,0.0,0.0
2015-04-24 00:00:00+05:30,683.0746762515988,689.7763536712184,663.2426995343054,679.2274169921875,1692720,0.0,0.0
2015-04-27 00:00:00+05:30,679.5003802369894,687.0459473267299,657.7571388785528,663.6397094726562,1189048,0.0,0.0
2015-04-28 00:00:00+05:30,661.3561248314319,676.3728429970546,651.8000314533084,666.2210693359375,1947616,0.0,0.0
2015-04-29 00:00:00+05:30,664.7070590749424,664.7070590749424,650.3604942986426,660.1400146484375,1226298,0.0,0.0
2015-04-30 00:00:00+05:30,655.2749970533332,665.0048257990306,644.006277025105,661.6788330078125,4313068,0.0,0.0
2015-05-04 00:00:00+05:30,648.4989660954398,665.9977902865689,648.4989660954398,664.6078491210938,1275432,0.0,0.0
2015-05-05 00:00:00+05:30,669.1002819855456,709.6081780151682,666.221079775032,706.5303955078125,6681372,0.0,0.0
2015-05-06 00:00:00+05:30,710.1544471381296,712.3138644264842,666.6183282317705,670.763427734375,4703840,0.0,0.0
2015-05-07 00:00:00+05:30,671.1604772107726,671.1604772107726,641.375248932188,649.417236328125,2909284,0.0,0.0
2015-05-08 00:00:00+05:30,653.785711373813,670.6640061245416,652.792870506123,659.990966796875,2174128,0.0,0.0
2015-05-11 00:00:00+05:30,662.6717154327732,670.7633329535455,657.2855653073412,664.7318725585938,1419012,0.0,0.0
2015-05-12 00:00:00+05:30,662.9696378264422,662.9696378264422,649.3180728393758,654.7042236328125,1370796,0.0,0.0
2015-05-13 00:00:00+05:30,656.3174297124692,670.7880971754304,650.8071751319069,665.947998046875,1818170,0.0,0.0
2015-05-14 00:00:00+05:30,661.4306382792299,662.1256390483924,652.7929100869562,658.6506958007812,1692246,0.0,0.0
2015-05-15 00:00:00+05:30,662.2249586320063,671.0612679264987,659.2464355796885,667.4622192382812,1562252,0.0,0.0
2015-05-18 00:00:00+05:30,664.0120719602188,679.3018481355514,662.7213907346095,677.2913208007812,1048270,0.0,0.0
2015-05-19 00:00:00+05:30,677.1175538928933,691.7868037315411,676.1743428345452,683.719970703125,1568460,0.0,0.0
2015-05-20 00:00:00+05:30,685.8049073323465,693.003004441517,684.5638561066274,687.4182739257812,1066220,0.0,0.0
2015-05-21 00:00:00+05:30,685.7304771006108,695.4851524939904,679.1032752403846,693.7476806640625,1083812,0.0,0.0
2015-05-22 00:00:00+05:30,691.712357120795,696.6020870696632,684.0923143417946,688.6842041015625,887516,0.0,0.0
2015-05-25 00:00:00+05:30,687.5423211416002,692.2086854769303,674.1389690327026,682.6277465820312,1237058,0.0,0.0
2015-05-26 00:00:00+05:30,681.560438298495,689.4287509754772,676.2736089402603,686.2516479492188,761044,0.0,0.0
2015-05-27 00:00:00+05:30,682.5284713615399,686.5990947081096,679.351368443189,682.354736328125,1303186,0.0,0.0
2015-05-28 00:00:00+05:30,682.5780800748759,687.5671295539743,677.3408203848411,679.1776123046875,3195610,0.0,0.0
2015-05-29 00:00:00+05:30,673.6922537279078,697.4708079845306,673.6922537279078,694.6412353515625,1312368,0.0,0.0
2015-06-01 00:00:00+05:30,694.9888197529617,699.95302560834,688.53535214097,691.3897705078125,1002462,0.0,0.0
2015-06-02 00:00:00+05:30,690.2975647735758,692.1839263536185,671.3342649229327,674.784423828125,1474098,0.0,0.0
2015-06-03 00:00:00+05:30,677.0182583222527,677.0182583222527,663.217745076148,668.1571044921875,1610798,0.0,0.0
2015-06-04 00:00:00+05:30,670.1924303613959,680.0959937686013,665.203380766369,677.6138916015625,1451878,0.0,0.0
2015-06-05 00:00:00+05:30,673.6922006024741,678.1103548584543,670.2172573491732,673.3198852539062,1067676,0.0,0.0
2015-06-08 00:00:00+05:30,675.1318158181508,676.0750267981249,666.2458775932572,671.5823974609375,709838,0.0,0.0
2015-06-09 00:00:00+05:30,669.6712912204573,677.5395444572605,657.9309336320507,660.7108764648438,983554,0.0,0.0
2015-06-10 00:00:00+05:30,660.710758358027,668.1570649352534,657.781926249543,662.522705078125,838304,0.0,0.0
2015-06-11 00:00:00+05:30,664.2602167938786,667.0898498233079,630.9504154764835,635.864990234375,1574396,0.0,0.0
2015-06-12 00:00:00+05:30,631.54610396425,655.1260765233349,627.5747401648252,650.8568725585938,1578962,0.0,0.0
2015-06-15 00:00:00+05:30,651.775297599671,652.7681386398309,624.4970142605617,640.2335205078125,1959250,0.0,0.0
2015-06-16 00:00:00+05:30,628.9647838778371,643.2120282236325,626.5819411992383,639.9605102539062,1224088,0.0,0.0
2015-06-17 00:00:00+05:30,643.485023576569,646.3394412317786,635.666401303604,642.8893432617188,1671708,0.0,0.0
2015-06-18 00:00:00+05:30,645.0751928310931,652.9489178882781,640.5794385101857,649.4715576171875,2018224,0.45,0.0
2015-06-19 00:00:00+05:30,650.0179000533537,664.6724877886032,627.1666785000834,659.7793579101562,860144,0.0,0.0
2015-06-22 00:00:00+05:30,664.1509486385694,682.3822881419958,659.8539733911437,674.5582275390625,1245476,0.0,0.0
2015-06-23 00:00:00+05:30,675.3032510657798,687.8217214552452,669.4910564532612,685.7601318359375,1480000,0.0,0.0
2015-06-24 00:00:00+05:30,685.5367044545342,692.9881903725183,678.6813131538497,687.4244384765625,1178136,0.0,0.0
2015-06-25 00:00:00+05:30,683.0528862738761,702.5260788482356,680.1716207519996,698.7506713867188,2672836,0.0,0.0
2015-06-26 00:00:00+05:30,690.504333084706,691.4978644992163,682.5312192271222,685.6857299804688,1010374,0.0,0.0
2015-06-29 00:00:00+05:30,674.6079549580201,685.263557089101,666.7093666268321,679.7991333007812,1065982,0.0,0.0
2015-06-30 00:00:00+05:30,684.5432325147805,697.2107596767013,682.5561694305576,688.4180297851562,1879370,0.0,0.0
2015-07-01 00:00:00+05:30,685.3379029586697,710.3749047361808,684.0463243508539,699.5702514648438,1844408,0.0,0.0
2015-07-02 00:00:00+05:30,702.4267179673539,715.0197166599866,696.7884392545959,713.0326538085938,1677786,0.0,0.0
2015-07-03 00:00:00+05:30,716.8329582416749,725.7250770589518,704.5628687981821,709.8037109375,3296574,0.0,0.0
2015-07-06 00:00:00+05:30,715.3426308768477,727.2650080581285,710.3749737179807,717.280029296875,4311906,0.0,0.0
2015-07-07 00:00:00+05:30,720.2854423207331,724.7811964106738,705.978625753175,708.189208984375,2347024,0.0,0.0
2015-07-08 00:00:00+05:30,699.2970240539119,707.6427117408995,688.5668974851719,702.5260009765625,2341692,0.0,2.0
2015-07-09 00:00:00+05:30,706.4008983211611,715.3426818442138,696.5649121896629,700.638427734375,779560,0.0,0.0
2015-07-10 00:00:00+05:30,702.4267794104868,706.8976712172014,692.1934169587437,704.811279296875,1384925,0.0,0.0
2015-07-13 00:00:00+05:30,708.2886081722233,713.1568759838184,698.4526223776224,710.375,955100,0.0,0.0
2015-07-14 00:00:00+05:30,710.3252916835935,710.6233389776753,699.4461106470233,706.102783203125,1172753,0.0,0.0
2015-07-15 00:00:00+05:30,706.3512006384475,710.3749909064213,702.9235049878225,707.6924438476562,893968,0.0,0.0
2015-07-16 00:00:00+05:30,709.3317444766603,738.1938190839745,707.5930645528421,736.4551391601562,2218833,0.0,0.0
