Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-01 00:00:00+05:30,843.1686666748146,850.5629061952653,842.1527061125549,848.3333740234375,674298,0.0,0.0
2015-01-02 00:00:00+05:30,847.5149098551705,868.6816158955094,847.5149098551705,866.2262573242188,1936584,0.0,0.0
2015-01-05 00:00:00+05:30,872.2658551133633,886.7439656993921,872.2658551133633,878.2772827148438,2176527,0.0,0.0
2015-01-06 00:00:00+05:30,869.8106154701192,871.9272862545588,844.438729767231,848.9825439453125,3048025,0.0,0.0
2015-01-07 00:00:00+05:30,845.9626333339125,852.3126446308063,838.5119120710044,846.9503784179688,2063635,0.0,0.0
2015-01-08 00:00:00+05:30,857.6748192181377,859.9326181329326,849.0105785403949,852.3408203125,1455954,0.0,0.0
2015-01-09 00:00:00+05:30,859.0861388768235,860.2150127441525,839.8949730730308,846.8094482421875,1735729,0.0,0.0
2015-01-12 00:00:00+05:30,848.8695209421129,867.552652202853,843.9024249260398,865.9722290039062,1535320,0.0,0.0
2015-01-13 00:00:00+05:30,872.0400714472834,873.2818584222961,855.8122462952934,857.6749267578125,1318348,0.0,0.0
2015-01-14 00:00:00+05:30,859.3683129713941,865.9158845153258,846.6682886417676,856.8283081054688,1476891,0.0,0.0
2015-01-15 00:00:00+05:30,872.068324509861,895.323486720328,866.706109319291,888.2678833007812,3419091,0.0,0.0
2015-01-16 00:00:00+05:30,893.2350898306779,909.8861992343188,880.535064856782,898.4561767578125,4195027,0.0,0.0
2015-01-19 00:00:00+05:30,904.8059303300556,916.0948726385988,904.1850886293092,911.49462890625,2087947,0.0,0.0
2015-01-20 00:00:00+05:30,915.4743702132903,922.3041482178116,903.6774433498166,919.7923583984375,2088778,0.0,0.0
2015-01-21 00:00:00+05:30,922.1908606116175,941.6077963085228,920.4693090179445,933.9031372070312,3705237,0.0,0.0
2015-01-22 00:00:00+05:30,934.7218051933125,942.0595626912725,933.2259762953595,938.84228515625,1811173,0.0,0.0
2015-01-23 00:00:00+05:30,945.4461743289412,968.5602588042175,945.4461743289412,965.9356079101562,4374211,0.0,0.0
2015-01-27 00:00:00+05:30,970.8460483797177,987.7794102895559,969.7172264877544,983.263916015625,3390609,0.0,0.0
2015-01-28 00:00:00+05:30,979.4260701027049,982.4176249647102,951.0908934085428,958.6261596679688,3463524,0.0,0.0
2015-01-29 00:00:00+05:30,955.2393759704605,978.5792889784291,952.9251974525621,973.0477294921875,3460012,0.0,0.0
2015-01-30 00:00:00+05:30,975.7005568669329,982.5867647229825,950.1593279146288,959.8677978515625,2282494,0.0,0.0
2015-02-02 00:00:00+05:30,957.2996381203758,982.0506311207013,957.2996381203758,979.3694458007812,2125707,0.0,0.0
2015-02-03 00:00:00+05:30,983.2639487918872,987.7230124551628,963.7058324516396,972.2572631835938,2930722,0.0,0.0
2015-02-04 00:00:00+05:30,976.2367118302268,977.7325406430822,949.6230926104456,953.009765625,1846012,0.0,0.0
2015-02-05 00:00:00+05:30,954.4491177001433,962.9440152123182,944.9381563207024,949.623046875,2015947,0.0,0.0
2015-02-06 00:00:00+05:30,949.397272212843,956.1706175476479,938.6727398640367,950.2721557617188,2210620,0.0,0.0
2015-02-09 00:00:00+05:30,938.8423029701233,942.0595805661915,874.8906295838447,887.5624389648438,5339823,0.0,0.0
2015-02-10 00:00:00+05:30,872.1247925921009,909.3217675659265,864.8152503888099,887.1390991210938,10472047,0.0,0.0
2015-02-11 00:00:00+05:30,895.7750278967044,916.4901850854648,893.9123990475949,910.28125,4675647,0.0,0.0
2015-02-12 00:00:00+05:30,913.2727157419873,936.4150139494399,906.0478207765229,931.3632202148438,3162283,0.0,0.0
2015-02-13 00:00:00+05:30,936.9793606981567,944.8816310118749,931.3349409615255,938.1929321289062,2363568,0.0,0.0
2015-02-16 00:00:00+05:30,939.8018946464603,947.1396527662491,925.7472203160557,930.4603271484375,1676532,0.0,0.0
2015-02-18 00:00:00+05:30,934.0444121544343,945.389787862068,933.5928626252546,938.8704833984375,2187792,0.0,0.0
2015-02-19 00:00:00+05:30,941.9466641919935,965.2018261928079,938.3342680343075,958.7389526367188,2808871,0.0,0.0
2015-02-20 00:00:00+05:30,959.5573498486893,967.9110671552058,943.4706536787872,946.9137573242188,5372566,0.0,0.0
2015-02-23 00:00:00+05:30,951.9091132026855,966.2742574399044,947.9014952062511,952.219482421875,3558913,0.0,0.0
2015-02-24 00:00:00+05:30,954.7313059110361,973.3862226492249,953.9410684368388,971.4671630859375,3186507,0.0,0.0
2015-02-25 00:00:00+05:30,973.6684682444285,979.2000271448309,951.6550941797719,958.3720092773438,2760175,0.0,0.0
2015-02-26 00:00:00+05:30,958.9928646581051,959.9807131795906,942.6240141521594,947.167724609375,2867676,0.0,0.0
2015-02-27 00:00:00+05:30,961.1377911363429,996.2463094078629,959.5574194709084,992.8314208984375,6404554,0.0,0.0
2015-03-02 00:00:00+05:30,1005.8420353481549,1044.224369689008,1005.8420353481549,1042.02294921875,7276993,0.0,0.0
2015-03-03 00:00:00+05:30,1044.2239592562532,1049.3039675390896,1031.8625230855916,1045.1552734375,3566704,0.0,0.0
2015-03-04 00:00:00+05:30,1055.5131508391037,1068.9469825763415,1025.5976053987013,1037.39453125,4956996,0.0,0.0
2015-03-05 00:00:00+05:30,1039.8497663244577,1042.2204789444231,1013.1797144386434,1030.705810546875,2831550,0.0,0.0
2015-03-09 00:00:00+05:30,1025.7102630681468,1028.1938367908724,990.6017497206092,994.7222290039062,2366515,0.0,0.0
2015-03-10 00:00:00+05:30,998.504040944158,1010.1315690461203,973.1322109381454,989.1624755859375,2668429,0.0,0.0
2015-03-11 00:00:00+05:30,996.1616306038844,996.5285339606584,977.732540081893,981.9658813476562,2817523,0.0,0.0
2015-03-12 00:00:00+05:30,987.7797050629212,996.2463885444693,982.2199300237805,986.3121948242188,2488366,0.0,0.0
2015-03-13 00:00:00+05:30,996.9801138816058,998.7016658253224,950.0746705556477,955.12646484375,3480124,0.0,0.0
