Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-01 00:00:00+05:30,1015.3406711869758,1015.3406711869758,1005.0567376260638,1006.8564453125,366830,0.0,0.0
2015-01-02 00:00:00+05:30,1009.0120984461868,1024.8137386126925,1008.853922709989,1020.2650756835938,925740,0.0,0.0
2015-01-05 00:00:00+05:30,1020.8781587390282,1028.3537486286195,998.5896721291573,1004.7600708007812,1754242,0.0,0.0
2015-01-06 00:00:00+05:30,1000.3497872288724,1000.3497872288724,965.1075032974849,967.7180786132812,2423784,0.0,0.0
2015-01-07 00:00:00+05:30,976.9737182515948,980.5928332776728,952.2329272473713,956.2871704101562,2636332,0.0,0.0
2015-01-08 00:00:00+05:30,966.0569095357714,968.6674852806823,957.4145074701398,966.6107177734375,1565408,0.0,0.0
2015-01-09 00:00:00+05:30,971.0406082146035,996.710848803175,969.0629287681379,993.704833984375,3197642,0.0,0.0
2015-01-12 00:00:00+05:30,995.5636392382253,999.9145331721229,981.0276981408853,992.6762084960938,1596006,0.0,0.0
2015-01-13 00:00:00+05:30,996.7508457788466,1000.8643820713665,980.9689960139156,988.0094604492188,1468432,0.0,0.0
2015-01-14 00:00:00+05:30,995.1682483685478,1001.4177344243597,989.037442386945,997.5216674804688,1787096,0.0,0.0
2015-01-15 00:00:00+05:30,1001.8925509901103,1021.1749283532243,998.0360755174876,1004.3053588867188,5009920,0.0,0.0
2015-01-16 00:00:00+05:30,1006.124672441275,1006.6388884362677,982.6298780724989,1001.5562133789062,5293830,0.0,0.0
2015-01-19 00:00:00+05:30,1003.0791332589731,1009.0121722963881,990.0264473766599,993.1907348632812,1135074,0.0,0.0
2015-01-20 00:00:00+05:30,996.750446184344,1000.7058050977739,982.2145021774891,989.0177001953125,2058566,0.0,0.0
2015-01-21 00:00:00+05:30,997.5416542474281,997.5416542474281,984.1923160908656,994.2982788085938,2310480,0.0,0.0
2015-01-22 00:00:00+05:30,995.3659080553729,997.244703232509,987.0596556932975,994.1990966796875,2113214,0.0,0.0
2015-01-23 00:00:00+05:30,994.3772064173993,1001.5166483940933,987.2971527627762,990.263671875,3150380,0.0,0.0
2015-01-27 00:00:00+05:30,995.7133568391199,996.7635859295849,986.6770711813499,991.6311645507812,2738736,2.5,0.0
2015-01-28 00:00:00+05:30,992.00768121019,1008.6137638977476,991.9680097583837,1006.5133056640625,3121980,0.0,0.0
2015-01-29 00:00:00+05:30,1005.8791094904042,1018.0463433541412,995.9312513822123,1008.5146484375,3734392,0.0,0.0
2015-01-30 00:00:00+05:30,1014.8756428489529,1020.5431445180076,978.9287638677587,983.7045288085938,5817402,0.0,0.0
2015-02-02 00:00:00+05:30,983.6844461483081,999.3195401729188,975.7777351615266,996.4461669921875,3181802,0.0,0.0
2015-02-03 00:00:00+05:30,995.4355261721453,1016.5796284939809,993.6323141803562,1013.9044189453125,2345054,0.0,0.0
2015-02-04 00:00:00+05:30,1017.7690347973453,1019.2354272167364,991.6510908714739,996.4862670898438,2245418,0.0,0.0
2015-02-05 00:00:00+05:30,998.7449694537253,1027.1616224469744,998.3486420848944,1011.5859375,4530168,0.0,0.0
2015-02-06 00:00:00+05:30,1011.8240648914076,1028.3905730457095,1010.9719995061461,1020.8405151367188,2136416,0.0,0.0
2015-02-09 00:00:00+05:30,1015.1928906415316,1018.2050183435836,990.8187494061405,995.9313354492188,2076432,0.0,0.0
2015-02-10 00:00:00+05:30,994.7816845768806,1001.2220042479461,964.2644775201396,967.4945068359375,3799054,0.0,0.0
2015-02-11 00:00:00+05:30,973.0035294901255,985.7652514577079,969.9121566508697,974.9256591796875,2937522,0.0,0.0
2015-02-12 00:00:00+05:30,982.8127418043354,982.8127418043354,969.8131832571374,975.8175048828125,3107980,0.0,0.0
2015-02-13 00:00:00+05:30,978.9287585395125,1009.7432164247138,975.0645660715934,1006.17626953125,4158326,0.0,0.0
2015-02-16 00:00:00+05:30,1014.597701160282,1028.4691541058328,1012.6160650252033,1024.4266357421875,2364392,0.0,0.0
2015-02-18 00:00:00+05:30,1024.5259734840674,1047.4931226750991,1016.6786730769195,1044.580078125,2660014,0.0,0.0
2015-02-19 00:00:00+05:30,1044.719159472575,1065.0507770342672,1044.3228320220924,1062.57373046875,2618002,0.0,0.0
2015-02-20 00:00:00+05:30,1069.608780309652,1069.608780309652,1047.1964386544166,1060.3941650390625,1801588,0.0,0.0
2015-02-23 00:00:00+05:30,1058.590950296583,1078.8036565733055,1058.590950296583,1068.7567138671875,1614892,0.0,0.0
2015-02-24 00:00:00+05:30,1067.7062762847768,1081.974066168315,1061.7613638333025,1071.966796875,2199922,0.0,0.0
2015-02-25 00:00:00+05:30,1074.047358640867,1078.8032879042214,1057.3421958071863,1059.066162109375,1767994,0.0,0.0
2015-02-26 00:00:00+05:30,1061.7606850182876,1067.2101846147793,1040.4977671147176,1052.823486328125,1991994,0.0,0.0
2015-02-27 00:00:00+05:30,1054.0131898076238,1060.4733476503316,1036.9116962490846,1055.16259765625,2877376,0.0,0.0
2015-03-02 00:00:00+05:30,1062.0384903073352,1073.6310664940477,1051.2782403455667,1057.956298828125,2176038,0.0,0.0
2015-03-03 00:00:00+05:30,1062.9501772833833,1105.7535401270095,1060.631623092169,1100.2049560546875,3424308,0.0,0.0
2015-03-04 00:00:00+05:30,1104.960690692143,1114.5122188671783,1076.2863672065284,1088.31494140625,3862994,0.0,0.0
2015-03-05 00:00:00+05:30,1089.9004781406109,1098.104436933234,1062.5737200497024,1068.6771240234375,2173514,0.0,0.0
2015-03-09 00:00:00+05:30,1046.3044657127152,1062.078317540159,1034.4146422387073,1048.99951171875,2883174,0.0,0.0
2015-03-10 00:00:00+05:30,1049.831477794057,1061.4637242102383,1028.5685541889745,1047.374267578125,3037052,0.0,0.0
2015-03-11 00:00:00+05:30,1047.0972761585358,1054.21133557536,1029.579619656488,1033.0474853515625,2240200,0.0,0.0
2015-03-12 00:00:00+05:30,1039.923717286398,1040.3200447973513,1026.5279248238949,1038.0015869140625,1827636,0.0,0.0
2015-03-13 00:00:00+05:30,1045.511884217021,1046.2847034451627,1020.5432531686236,1023.456298828125,1586838,0.0,0.0
2015-03-16 00:00:00+05:30,1024.5859943051933,1034.4149371983199,1011.4279385939127,1015.5101318359375,1556296,0.0,0.0
2015-03-17 00:00:00+05:30,1023.5156983572926,1033.1068038457317,1013.7065934069178,1023.9912719726562,1267318,0.0,0.0
2015-03-18 00:00:00+05:30,1026.8644640336172,1030.2332469544674,1011.3086134873379,1014.340576171875,1255170,0.0,0.0
2015-03-19 00:00:00+05:30,1020.9393363324507,1032.7697473924782,1017.8083887175752,1028.9649658203125,2448964,0.0,0.0
2015-03-20 00:00:00+05:30,1028.8656975472607,1037.5848983739324,1022.0687228793987,1034.790771484375,1963908,0.0,0.0
2015-03-23 00:00:00+05:30,1036.7924311599252,1042.7373418890534,1032.8291573405065,1037.2481689453125,1566608,0.0,0.0
2015-03-24 00:00:00+05:30,1042.3407765147144,1045.1150675548677,1023.3567379580743,1027.0029296875,2394878,0.0,0.0
2015-03-25 00:00:00+05:30,1027.0428699726153,1035.999908651803,1008.7325619413299,1020.0477294921875,2224858,0.0,0.0
2015-03-26 00:00:00+05:30,1011.9431513585511,1025.1804528062657,991.2152011704682,996.0108032226562,3091642,0.0,0.0
2015-03-27 00:00:00+05:30,1003.1045045973441,1019.3142542135461,992.4433377801793,996.6840209960938,2751776,0.0,0.0
2015-03-30 00:00:00+05:30,1000.7266198554703,1018.5216802532135,998.7449829844694,1016.2427978515625,1339006,0.0,0.0
2015-03-31 00:00:00+05:30,1018.3433919220118,1018.3433919220118,999.1413492465666,1012.2003173828125,2427028,0.0,0.0
2015-04-01 00:00:00+05:30,1013.8052817010275,1016.0247533906083,999.6365800509838,1007.7216186523438,2075758,0.0,0.0
2015-04-06 00:00:00+05:30,1013.8053193480652,1015.7472845788626,990.8580054364829,1009.5646362304688,1568542,0.0,0.0
2015-04-07 00:00:00+05:30,1015.5691452715798,1030.0549313572897,1008.2569239603482,1024.50634765625,1886922,0.0,0.0
2015-04-08 00:00:00+05:30,1028.0733711279622,1052.843835929619,1026.82497840581,1046.8592529296875,1652134,0.0,0.0
